번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(x),좌표정보(y),점포구분명,Unnamed: 29
2885,대규모점포,08_25_01_P,3010000,2006301007107500002,20060421,20161219.0,4,취소/말소/만료/정지/중지,4,직권취소,,,,,02-2250-2002,13006.43,100889.0,서울특별시 중구 신당동 22번지,서울특별시 중구 마장로 22 (신당동),100889.0,패션몰 유어스,20170323133714,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,200999.356221857,451654.418167327,대규모점포,
2931,대규모점포,08_25_01_P,3240000,2008324013907500001,20081107,20081107.0,4,취소/말소/만료/정지/중지,4,직권취소,,,,,3400-8000,14176.0,134020.0,서울특별시 강동구 천호동 42번지,,,삼성테드크(주)홈플러스강동점,20110428150017,I,2018-08-31 23:59:59.0,대형마트,212501.369116329,449282.31038379,,
2945,대규모점포,08_25_01_P,3220000,2001322008307500022,19940615,20100908.0,4,취소/말소/만료/정지/중지,4,직권취소,,,,,02 5550000,0.0,,서울특별시 강남구 일원동 647호,,,일원마트,20100908174437,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,207614.091005038,443297.031452896,,
3007,대규모점포,08_25_01_P,3460000,2001346005507500020,20000922,,3,폐업,3,폐업처리,20070714.0,,,20061215.0,02  34681034,0.0,,서울특별시 중구 충무로3가 60번지 1호,서울특별시 중구 퇴계로 173 (충무로3가),,주식회사 신세계마트,20150918161436,I,2018-08-31 23:59:59.0,대형마트,199145.32420106,451040.432662092,대규모점포,
3040,대규모점포,08_25_01_P,3070000,2012307018907500010,20120521,,3,폐업,3,폐업처리,20220223.0,,,,02-941-5610,292.56,136110.0,서울특별시 성북구 길음동 1274번지 67호,"서울특별시 성북구 길음로13길 22 (길음동, 길음뉴타운7단지두산위브아파트)",136732.0,롯데마이슈퍼 길음점,20220223165436,U,2022-02-26 02:40:00.0,구분없음,201592.991324089,456382.966061703,준대규모점포,
3041,대규모점포,08_25_01_P,3070000,1968307009907500001,19680814,,3,폐업,3,폐업처리,20080422.0,,,,02 9151254,3583.4,,서울특별시 성북구 장위동 60번지 1호,,,장석시장,20081007111031,I,2018-08-31 23:59:59.0,시장,205020.608686581,456783.766604012,,
3042,대규모점포,08_25_01_P,3070000,2000307009907500002,19611224,,3,폐업,3,폐업처리,20081006.0,,,,02-941-3506,3701.61,,서울특별시 성북구 종암동 3번지 75  호,,,종암시장,20081007102130,I,2018-08-31 23:59:59.0,시장,,,,
3043,대규모점포,08_25_01_P,3070000,2000307009907500003,19991207,,3,폐업,3,폐업처리,20080107.0,,,,9266122,1845.0,,서울특별시 성북구 삼선동5가 55번지 1  호,,,돈암시장,20081007110047,I,2018-08-31 23:59:59.0,시장,,,,
3044,대규모점포,08_25_01_P,3070000,2000307009907500006,19690219,,3,폐업,3,폐업처리,20080222.0,,,,02 9132982,2597.0,,서울특별시 성북구 하월곡동 16번지 1 호,,,월곡시장,20081007110521,I,2018-08-31 23:59:59.0,시장,,,,
3045,대규모점포,08_25_01_P,3070000,2000307009907500008,19700227,,3,폐업,3,폐업처리,20070330.0,,,,02 9144851,1426.32,,서울특별시 성북구 정릉동 405번지 1  호,,,정릉시장,20081007105558,I,2018-08-31 23:59:59.0,시장,200741.814526594,456247.253686235,,
3046,대규모점포,08_25_01_P,3070000,2000307009907500010,19720704,,3,폐업,3,폐업처리,20180712.0,,,,02 9158881,0.0,,서울특별시 성북구 장위동 238번지 496 호,,,장위시장,20180830135046,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,204411.779055457,456753.488817165,,
3047,대규모점포,08_25_01_P,3070000,2000307009907500012,19740510,,3,폐업,3,폐업처리,20070213.0,,,,02 7646480,1497.0,,서울특별시 성북구 삼선동1가 29호,,,삼선시장,20081007104744,I,2018-08-31 23:59:59.0,시장,200571.15381745,454098.610861527,,
3048,대규모점포,08_25_01_P,3070000,2003307009907532101,20031224,,3,폐업,3,폐업처리,20080729.0,,,,02 943 4044,2986.0,,서울특별시 성북구 장위동 68번지 1014호,,,코코마트,20081007102651,I,2018-08-31 23:59:59.0,시장,204367.347787613,456732.945005445,,
3049,대규모점포,08_25_01_P,3070000,2012307018907500008,20170427,,3,폐업,3,폐업처리,20220223.0,,,,02   9235601,739.0,136035.0,서울특별시 성북구 동소문동5가 75번지,서울특별시 성북구 동소문로 98 (동소문동5가),136035.0,롯데마이슈퍼 동소문점,20220223165524,U,2022-02-26 02:40:00.0,구분없음,201358.893989884,454439.085102224,준대규모점포,
3050,대규모점포,08_25_01_P,3140000,2022314016707500001,20010301,,3,폐업,3,폐업처리,20210928.0,,,,,225.64,,서울특별시 양천구 신정동 1297,"서울특별시 양천구 목동동로 190(신정동, 길훈로즈빌)",8010.0,홈플러스 익스프레스 신정4점,20220413113749,I,2022-04-15 00:22:33.0,구분없음,188554.940218695,446701.745114511,준대규모점포,
3079,대규모점포,08_25_01_P,3060000,2011306009507500005,20111007,,3,폐업,3,폐업처리,20210331.0,,,,024345602,427.5,131222.0,서울특별시 중랑구 상봉2동 129번지 9호,서울특별시 중랑구 망우로32길 23 (상봉동),131861.0,롯데쇼핑(주)롯데슈퍼 상봉점,20210608202706,U,2021-06-10 02:40:00.0,그 밖의 대규모점포,206740.95977172,454517.575326381,준대규모점포,
3084,대규모점포,08_25_01_P,3030000,2011303010307500001,20111004,,3,폐업,3,폐업처리,20120504.0,,,,02,99.0,133819.0,서울특별시 성동구 성수1가1동 72번지 91호,서울특별시 성동구 뚝섬로 345 (성수동1가),,홈플러스(주)익스프레스 성수점,20181127164608,U,2018-11-29 02:40:00.0,구분없음,204271.515183693,448744.245842924,준대규모점포,
3085,대규모점포,08_25_01_P,3110000,2001311008807500003,19650531,,3,폐업,3,폐업처리,20180417.0,,,,02 3868773,0.0,,서울특별시 은평구 갈현동 424번지 16 호,서울특별시 은평구 갈현로 300 (갈현동),,갈현시장,20180417174939,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,192640.605262496,457921.381332144,대규모점포,
3086,대규모점포,08_25_01_P,3030000,1969303010307500001,19690109,,3,폐업,3,폐업처리,20151130.0,,,,2291-6754,0.0,133091.0,서울특별시 성동구 금호동1가 128번지 1호,서울특별시 성동구 행당로 35 (금호동1가),,금북시장,20151203110300,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,202004.452300224,450411.463616996,대규모점포,
3087,대규모점포,08_25_01_P,3030000,1979303010307500006,19790810,,3,폐업,3,폐업처리,20080522.0,,,,2297-3811,0.0,133809.0,서울특별시 성동구 금호동4가 548번지 1호,서울특별시 성동구 독서당로 302 (금호동4가),,금호종합시장,20120510101000,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,201924.287403479,449505.43323776,대규모점포,
3088,대규모점포,08_25_01_P,3030000,2005303007407500006,20051111,,3,폐업,3,폐업처리,20140410.0,,,,0222936767,5607.62,,서울특별시 성동구 마장동 439번지 1호,서울특별시 성동구 마장로35길 68 (마장동),,토우마트마축일시장,20220401100356,U,2022-04-03 02:40:00.0,그 밖의 대규모점포,203576.594691866,452041.559037331,대규모점포,
3089,대규모점포,08_25_01_P,3030000,2012303010307500005,20120402,,3,폐업,3,폐업처리,20220405.0,,,,2282-0161,378.11,133100.0,서울특별시 성동구 옥수동 191번지 3호,서울특별시 성동구 한림말길 56 (옥수동),133100.0,GS수퍼 성동옥수점,20220406083004,U,2022-04-08 02:40:00.0,구분없음,201462.251313062,448744.038108098,준대규모점포,
3090,대규모점포,08_25_01_P,3110000,2001311008807500006,19661207,,3,폐업,3,폐업처리,20170404.0,,,,1111111,0.0,,서울특별시 은평구 응암동 74번지 7 호,,,녹번시장,20170405105855,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,193793.666788377,455366.047017379,대규모점포,
3091,대규모점포,08_25_01_P,3110000,2001311008807500008,20220404,,3,폐업,3,폐업처리,20220405.0,,,,02-352-8040,3417.4,,서울특별시 은평구 갈현동 467번지 1호,서울특별시 은평구 연서로17길 18-6 (갈현동),,역촌중앙시장,20220411131032,U,2022-04-13 02:40:00.0,그 밖의 대규모점포,192534.656897366,456773.714884876,대규모점포,
3092,대규모점포,08_25_01_P,3110000,2011311013107500004,20110920,,3,폐업,3,폐업처리,20121004.0,,,,0222753651,685.45,122870.0,서울특별시 은평구 불광1동 554번지 1호,서울특별시 은평구 불광로 60 (불광동),,(주)이마트 에브리데이 불광동점,20121005155237,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,193936.125681025,456673.805557751,준대규모점포,
3093,대규모점포,08_25_01_P,3110000,2012311013107500003,20110916,,3,폐업,3,폐업처리,20170630.0,,,,02-388-5601,434.1,122959.0,서울특별시 은평구 갈현2동 456번지 27호,서울특별시 은평구 연서로 215 (갈현동),122959.0,롯데쇼핑(주)롯데슈퍼갈현점,20170731091713,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,192809.366974137,457275.285596868,준대규모점포,
3094,대규모점포,08_25_01_P,3110000,2012311013107500004,20110916,,3,폐업,3,폐업처리,20160928.0,,,,352-5601,255.8,122808.0,서울특별시 은평구 갈현1동 395번지 6호,서울특별시 은평구 통일로 867 (갈현동),,롯데쇼핑(주)롯데슈퍼연신내점,20160928162737,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,192859.341264055,457545.793599332,준대규모점포,
3095,대규모점포,08_25_01_P,3110000,2012311013107500006,20120321,,3,폐업,3,폐업처리,20210121.0,,,,02  383 8546,330.0,122895.0,서울특별시 은평구 역촌동 14번지 7호,서울특별시 은평구 서오릉로 95 (역촌동),122895.0,홈플러스(주) 익스프레스 역촌점,20210125133127,U,2021-01-27 02:40:00.0,그 밖의 대규모점포,192920.728012559,456218.215950436,준대규모점포,
3096,대규모점포,08_25_01_P,3020000,2012302009507500002,20120320,,3,폐업,3,폐업처리,20221011.0,,,,02-2290-5853,858.3,140026.0,서울특별시 용산구 용산동6가 69번지 167호,서울특별시 용산구 이촌로 352 (용산동6가),140026.0,롯데쇼핑(주)롯데슈퍼 신동아점,20221017140631,U,2022-10-19 02:40:00.0,구분없음,198622.89264988,446114.155238838,준대규모점포,
3098,대규모점포,08_25_01_P,3020000,1970302007407500005,19701130,,3,폐업,3,폐업처리,20120802.0,,,,027980401,4858.45,,서울특별시 용산구 이촌동 300번지 27  호,서울특별시 용산구 이촌로 224 (이촌동),,한강상가,20120802142300,I,2018-08-31 23:59:59.0,시장,197450.277644237,446437.197878548,대규모점포,
3099,대규모점포,08_25_01_P,3020000,2001302007407500001,20010524,,3,폐업,3,폐업처리,20131220.0,,,,02  704 5858,14561.78,,서울특별시 용산구 한강로3가 40번지 969호,서울특별시 용산구 청파로20길 83 (한강로3가),140745.0,터미널전자상가,20131220161219,I,2018-08-31 23:59:59.0,전문점,196610.663839509,447742.348636253,대규모점포,
3100,대규모점포,08_25_01_P,3140000,2012314011407500004,20120523,,3,폐업,3,폐업처리,20131014.0,,,,0226515602,674.0,158861.0,서울특별시 양천구 신정1동 1022번지 9호,서울특별시 양천구 중앙로32길 55 (신정동),,롯데쇼핑(주)롯데슈퍼 신목동점,20131014172947,I,2018-08-31 23:59:59.0,,187523.574256064,446408.633352149,준대규모점포,
3101,대규모점포,08_25_01_P,3140000,2011314011407500003,20110915,,3,폐업,3,폐업처리,20200930.0,,,,0222905853,123.0,158074.0,서울특별시 양천구 신정4동 899번지 7호,서울특별시 양천구 목동로 223 (신정동),,롯데쇼핑(주)롯데슈퍼목동점,20220128162926,U,2022-01-30 02:40:00.0,구분없음,187889.318611598,447351.606624409,준대규모점포,
3102,대규모점포,08_25_01_P,3140000,2011314011407500004,20110915,,3,폐업,3,폐업처리,20141130.0,,,,0222905853,199.3,158074.0,서울특별시 양천구 신정4동 991번지 5호,서울특별시 양천구 오목로 224 (신정동),,롯데쇼핑(주)롯데슈퍼신정점,20141217145600,I,2018-08-31 23:59:59.0,구분없음,187769.95711697,447053.907321165,준대규모점포,
3103,대규모점포,08_25_01_P,3140000,2006314011407500001,20061101,,3,폐업,3,폐업처리,20081031.0,,,,02 30161500,0.0,,서울특별시 양천구 목동 919번지 7호,서울특별시 양천구 목동서로 170 (목동),,(주)이랜드리테일,20140218142922,I,2018-08-31 23:59:59.0,쇼핑센터,188729.190478822,447572.610039376,대규모점포,
3104,대규모점포,08_25_01_P,3140000,2011314011407500006,20110915,,3,폐업,3,폐업처리,20220413.0,,,,2695-6131,406.21,158074.0,서울특별시 양천구 신정4동 988번지 5호,,,(주)지에스리테일 GS수퍼 목동오거리점,20220415162511,U,2022-04-17 02:40:00.0,구분없음,187670.416423662,447030.560396528,준대규모점포,
3105,대규모점포,08_25_01_P,3140000,2009314011407500001,20090323,,3,폐업,3,폐업처리,20110519.0,,,,380-9426,14074.76,158051.0,"서울특별시 양천구 목1동 926번지 9261호 목동트라팰리스 내(지하1,2층)",,,신세계 이마트 목동점,20140218110129,I,2018-08-31 23:59:59.0,대형마트,,,대규모점포,
3106,대규모점포,08_25_01_P,3140000,2010314011407500001,20100405,,3,폐업,3,폐업처리,20110519.0,,,,6923-1053,14074.76,158051.0,서울특별시 양천구 목1동 962번지 1호  목동트라팰리스 내,"서울특별시 양천구 오목로 299 (목동,목동트라팰리스 내)",,(주)신세계이마트 목동점,20140218143956,I,2018-08-31 23:59:59.0,대형마트,188551.299139509,447076.288051741,대규모점포,
3107,대규모점포,08_25_01_P,3180000,2018318016307500001,20180614,,3,폐업,3,폐업처리,20200320.0,,,,,3520.04,,서울특별시 영등포구 신길동 2363번지 메트하임,"서울특별시 영등포구 신풍로 93, 메트하임 (신길동)",7392.0,메트하임,20200320094430,U,2020-03-22 02:40:00.0,그 밖의 대규모점포,192558.271784626,444233.81892942,대규모점포,
3108,대규모점포,08_25_01_P,3180000,1982318011707500001,19821020,,3,폐업,3,폐업처리,20090825.0,,,,02-2630-8800,5380.0,150043.0,서울특별시 영등포구 당산동3가 2번지 7호,,,코레일유통주식회사,20091015145041,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,191272.12099068,447064.885774633,,
3109,대규모점포,08_25_01_P,3180000,2001318007607500018,19650621,,3,폐업,3,폐업처리,20190304.0,,,,02 834 8900,3972.0,,서울특별시 영등포구 신길동 254번지 1호,서울특별시 영등포구 신길로 155 (신길동),7387.0,(주)사러가,20190305140427,U,2019-03-07 02:40:00.0,그 밖의 대규모점포,192041.032768335,444884.804266378,대규모점포,
3110,대규모점포,08_25_01_P,3180000,2001318007607500019,19671226,,3,폐업,3,폐업처리,20190304.0,,,,02 8348900,2342.0,,서울특별시 영등포구 신길동 255번지 9   호,"서울특별시 영등포구 가마산로69가길 17, 1층 (신길동)",7387.0,(주)신영사러가,20190305140325,U,2019-03-07 02:40:00.0,그 밖의 대규모점포,191994.505086626,444933.158731651,대규모점포,
3111,대규모점포,08_25_01_P,3180000,2001318007607500025,19890202,,3,폐업,3,폐업처리,20200924.0,,,,02 6767269,0.0,,서울특별시 영등포구 양평동1가 247호,서울특별시 영등포구 영등포로 39 (양평동1가),,영등포기계상가,20200924085246,U,2020-09-26 02:40:00.0,그 밖의 대규모점포,,,,
3113,대규모점포,08_25_01_P,3180000,2011318016307500006,20111122,,3,폐업,3,폐업처리,20201014.0,,,,02-834-5577,2796.71,150071.0,서울특별시 영등포구 대림1동 909번지 2호,서울특별시 영등포구 신길로 41 (대림동),150820.0,롯데슈퍼 썬프라자점,20201014163504,U,2020-10-16 02:40:00.0,구분없음,191800.728214995,443809.773854649,준대규모점포,
3114,대규모점포,08_25_01_P,3180000,2011318016307500004,20111002,,3,폐업,3,폐업처리,20140508.0,,,,3667 8546,245.5,150102.0,서울특별시 영등포구 양평동2가 29번지 23호,서울특별시 영등포구 영등포로 33 (양평동2가),150102.0,홈플러스(주) 익스프레스 양평점,20140509114006,I,2018-08-31 23:59:59.0,대형마트,189785.752470051,446796.882113561,준대규모점포,
3199,대규모점포,08_25_01_P,3040000,2011304015507500001,20110922,,3,폐업,3,폐업처리,20200430.0,,,,000204535605,133.4,143885.0,서울특별시 광진구 중곡2동 41번지 1호,서울특별시 광진구 긴고랑로 60 (중곡동),143885.0,롯데쇼핑(주)롯데슈퍼 중곡점,20220928151437,U,2022-09-30 02:40:00.0,구분없음,207235.581247334,451072.124043842,준대규모점포,
3200,대규모점포,08_25_01_P,3040000,2011304015507500005,20111005,,3,폐업,3,폐업처리,20200719.0,,,,02-2201-8547,194.7,143824.0,서울특별시 광진구 구의1동 236번지 53호,서울특별시 광진구 자양로 168 (구의동),143824.0,홈플러스(주)익스프레스 구의점,20220928151319,U,2022-09-30 02:40:00.0,구분없음,207400.608063491,448930.683211743,준대규모점포,
3201,대규모점포,08_25_01_P,3170000,1980317006707500013,19800913,,3,폐업,3,폐업처리,20170630.0,,,,02-2243-0190,2258.01,,서울특별시 금천구 시흥동 956호,서울특별시 금천구 시흥대로18길 16 (시흥동),,박미종합시장,20210609101522,U,2021-06-11 02:40:00.0,그 밖의 대규모점포,191497.590452952,437562.242368734,대규모점포,
3202,대규모점포,08_25_01_P,3170000,2002317006707500003,20021024,,3,폐업,3,폐업처리,20121123.0,,,,028905015,8642.24,,서울특별시 금천구 시흥동 831번지 6호,서울특별시 금천구 금하로 705 (시흥동),,플라자 카멜리아,20121126163900,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,191823.026849977,438834.378061101,대규모점포,
3203,대규모점포,08_25_01_P,3040000,2001304007307500004,19740209,,3,폐업,3,폐업처리,20210127.0,,,,02-457-8045,2529.91,,서울특별시 광진구 구의동 66번지 28호,서울특별시 광진구 광나루로 531-5 (구의동),143819.0,구의시장,20210129180926,U,2021-01-31 02:40:00.0,그 밖의 대규모점포,,,대규모점포,
3204,대규모점포,08_25_01_P,3040000,2001304007307500005,19740701,,3,폐업,3,폐업처리,20060123.0,,,,02-466-6767,3185.08,,서울특별시 광진구 군자동 361번지 6호,,,화양시장,20120104163252,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,,,대규모점포,
3205,대규모점포,08_25_01_P,3040000,2001304007307500007,19790709,,3,폐업,3,폐업처리,20111229.0,,,,02-454-0365,4422.0,,서울특별시 광진구 광장동 145번지 8호,서울특별시 광진구 아차산로 635 (광장동),143752.0,워커힐상가,20120104161230,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,209345.941766315,449811.718207794,대규모점포,
3207,대규모점포,08_25_01_P,3190000,2011319012807500004,20111004,,3,폐업,3,폐업처리,20181025.0,,,,02-812-5601,530.0,156030.0,서울특별시 동작구 상도동 188번지 14호,서울특별시 동작구 상도로 147 (상도동),,롯데쇼핑(주) 롯데슈퍼 상도3동점,20181025163302,U,2018-10-27 02:37:43.0,복합쇼핑몰,194250.710026163,444556.425220128,준대규모점포,
3208,대규모점포,08_25_01_P,3050000,2002305008207500001,20021022,,3,폐업,3,폐업처리,20070102.0,,,,02 22166500,0.0,,서울특별시 동대문구 장안동 371번지 0001호,,,쉐르빌쇼핑타운,20070813155550,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,206101.9138443,452155.691148899,,
3209,대규모점포,08_25_01_P,3050000,2002305008207500018,20021112,,3,폐업,3,폐업처리,20030401.0,,,,02 9602222,0.0,,서울특별시 동대문구 제기동 892번지 71호,,,(주)미도파마트,20070813155220,I,2018-08-31 23:59:59.0,대형마트,203075.098504907,452918.836458244,,
3210,대규모점포,08_25_01_P,3190000,2012319012807500003,20120406,,3,폐업,3,폐업처리,20220128.0,,,,02-3476-2242,595.0,,서울특별시 동작구 사당동 105번지 우성아파트3단지  제비101호,서울특별시 동작구 동작대로29길 119 (사당동),6990.0,(주)지에스리테일 GS수퍼 사당점,20220207080027,U,2022-02-09 02:40:00.0,구분없음,197802.436613024,443049.214038897,준대규모점포,
3211,대규모점포,08_25_01_P,3190000,2012319012807500004,20120413,,3,폐업,3,폐업처리,20150630.0,,,,22905853,303.3,156827.0,서울특별시 동작구 사당1동 1042번지 19호,서울특별시 동작구 동작대로 9 (사당동),,롯데쇼핑(주)롯데슈퍼 사당점,20150708141248,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,198259.042471994,441696.145605791,준대규모점포,
3212,대규모점포,08_25_01_P,3150000,2012315014507500003,20120329,,3,폐업,3,폐업처리,20211112.0,,,,000226595601,476.0,157863.0,서울특별시 강서구 염창동 267번지 22호,서울특별시 강서구 공항대로59다길 101 (염창동),157863.0,롯데쇼핑(주)롯데슈퍼 염창2점,20220119091604,U,2022-01-21 02:40:00.0,그 밖의 대규모점포,188320.272052969,449937.289956105,준대규모점포,
3213,대규모점포,08_25_01_P,3050000,2007305010007500001,20070205,,3,폐업,3,폐업처리,20211101.0,,,,02 9679009,0.0,,서울특별시 동대문구 용두동 39번지 1호,"서울특별시 동대문구 왕산로34길 26 (용두동, 청량리동부청과시장)",2561.0,동부청과(주),20211119124840,U,2021-11-21 02:40:00.0,그 밖의 대규모점포,203728.022004023,452778.965235022,대규모점포,
3214,대규모점포,08_25_01_P,3050000,2000305008207500011,19710313,,3,폐업,3,폐업처리,20071128.0,,,,0222451333,0.0,,서울특별시 동대문구 장안동 217번지 2호,,,장안시장,20071204155529,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,,,,
3215,대규모점포,08_25_01_P,3050000,2000305008207500013,19740710,,3,폐업,3,폐업처리,20080114.0,,,,02 9678740,0.0,,서울특별시 동대문구 회기동 346번지 18 호,,,휘경시장,20211204143838,U,2021-12-07 02:40:00.0,시장,204881.313219146,454280.040555974,대규모점포,
3216,대규모점포,08_25_01_P,3050000,2000305008207500015,19620312,,3,폐업,3,폐업처리,20060302.0,,,,02 9640076,0.0,,서울특별시 동대문구 이문동 292번지 10호,,,이문종합상가,20070813113434,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,205396.363734301,455131.683241064,,
3217,대규모점포,08_25_01_P,3050000,2000305008207500017,19611023,,3,폐업,3,폐업처리,20010205.0,,,,0222427162,0.0,,서울특별시 동대문구 답십리동 68번지 1 호,,,답십리시장,20070813154708,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,205033.874040234,452322.301296488,,
3218,대규모점포,08_25_01_P,3050000,2000305008207500018,19990126,,3,폐업,3,폐업처리,20030401.0,,,,02 9602222,0.0,,서울특별시 동대문구 제기동 892번지 71 호,,,미도파마트,20070813154938,I,2018-08-31 23:59:59.0,대형마트,203075.098504907,452918.836458244,,
3220,대규모점포,08_25_01_P,3150000,2011315012307500004,20110819,,3,폐업,3,폐업처리,20120727.0,,,,000026666606,410.0,157851.0,서울특별시 강서구 방화2동 589번지 21호,,,GS수퍼마켓 강서방화점,20120730163104,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,183106.102043946,451758.106858582,준대규모점포,
3221,대규모점포,08_25_01_P,3050000,2004305008207500005,20040908,,3,폐업,3,폐업처리,20080114.0,,,,02  437 1608,0.0,,서울특별시 동대문구 회기동 346번지 17호,,,휘경시장,20080115180733,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,204890.735006949,454315.0261032,,
3222,대규모점포,08_25_01_P,3050000,2004305008207500008,20041122,,3,폐업,3,폐업처리,20050302.0,,,,02   9670094,0.0,,서울특별시 동대문구 이문동 292번지 10호,,,주-이문종합상가,20070810170410,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,205396.363734301,455131.683241064,,
3223,대규모점포,08_25_01_P,3050000,2004305008207500009,20041122,,3,폐업,3,폐업처리,20050302.0,,,,02   9670094,0.0,,서울특별시 동대문구 이문동 292번지 10호,,,주-이문종합상가,20070813113139,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,205396.363734301,455131.683241064,,
3224,대규모점포,08_25_01_P,3050000,2012305014007500001,20120507,,3,폐업,3,폐업처리,20141231.0,,,,0222435601,475.2,130102.0,서울특별시 동대문구 장안2동 368번지 1호 바우하우스,서울특별시 동대문구 답십리로 288 (장안동),130840.0,롯데쇼핑(주) 롯데슈퍼 장안2동점,20150113133432,I,2018-08-31 23:59:59.0,구분없음,206325.349431713,452184.2101607,준대규모점포,
3225,대규모점포,08_25_01_P,3050000,2013305014007500001,20130814,,3,폐업,3,폐업처리,20141231.0,,,,,0.0,130101.0,서울특별시 동대문구 장안동 368번지 1호 바우하우스,서울특별시 동대문구  답십리로  288 (장안동),130101.0,롯데쇼핑(주) 롯데슈퍼 장안 2동점,20150113133828,I,2018-08-31 23:59:59.0,구분없음,206325.349431713,452184.2101607,준대규모점포,
3226,대규모점포,08_25_01_P,3150000,2012315014507500004,20120329,,3,폐업,3,폐업처리,20140822.0,,,,000236625605,348.4,157040.0,서울특별시 강서구 염창동 75번지 8호,서울특별시 강서구 양천로67길 99 (염창동),157859.0,롯데쇼핑(주)롯데슈퍼 염창점,20140919195349,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,188564.428051183,450381.673344615,준대규모점포,
3227,대규모점포,08_25_01_P,3050000,1979305010007500001,19790913,,3,폐업,3,폐업처리,20171227.0,,,,02-3707-2500,12979.73,130020.0,서울특별시 동대문구 전농동 620번지 69호,"서울특별시 동대문구 왕산로 205-0 (전농동, 롯데백화점(청량리점))",130796.0,롯데백화점 청량리플라자,20171229084221,I,2018-08-31 23:59:59.0,백화점,203996.013917877,453058.665828669,대규모점포,
3228,대규모점포,08_25_01_P,3050000,2000305008207500002,19630131,,3,폐업,3,폐업처리,20150724.0,,,,000209282608,1576.4,130860.0,서울특별시 동대문구 제기동 135번지 90호,서울특별시 동대문구 제기로 18 (제기동),130860.0,제기시장,20150724111307,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,202996.738772654,453770.441750111,대규모점포,
3229,대규모점포,08_25_01_P,3050000,2000305008207500009,19720901,,3,폐업,3,폐업처리,20010502.0,,,,0222449636,0.0,,서울특별시 동대문구 답십리동 265번지 5호,,,답십리중앙시장,20070813153430,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,205006.074911385,451814.33240199,,
3230,대규모점포,08_25_01_P,3150000,2004315010007500035,19991216,,3,폐업,3,폐업처리,20120201.0,,,,0226572126,8762.0,,서울특별시 강서구 등촌동 678번지 14호,,,그랜드백화점(주)마트강서점,20120210104731,I,2018-08-31 23:59:59.0,대형마트,185732.424363656,450884.528795882,대규모점포,
3231,대규모점포,08_25_01_P,3050000,2011305014007500005,20110926,,3,폐업,3,폐업처리,20140828.0,,,,9678547,410.9,130081.0,서울특별시 동대문구 이문1동 258번지 24호,서울특별시 동대문구 이문로 144 (이문동),130080.0,홈플러스(주) 익스프레스 이문점,20140829092348,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,205403.77766039,455220.257356121,준대규모점포,
3232,대규모점포,08_25_01_P,3080000,2009308009207500002,20090922,,3,폐업,3,폐업처리,20141222.0,,,,9824050,2384.99,142815.0,서울특별시 강북구 송천동,서울특별시 강북구 도봉로33길 18 (미아동),142815.0,성북프라자,20141223133950,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,202266.448738483,457691.802407444,대규모점포,
3233,대규모점포,08_25_01_P,3080000,2011308013907500003,20110823,,3,폐업,3,폐업처리,20161130.0,,,,988-5103,870.0,142866.0,서울특별시 강북구 번2동 433번지 1호,서울특별시 강북구 덕릉로 176 (번동),142866.0,(주)지에스리테일번동점,20170411141341,I,2018-08-31 23:59:59.0,대형마트,202888.313576922,459197.373185929,준대규모점포,
