번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(x),좌표정보(y),점포구분명,Unnamed: 29
2831,대규모점포,08_25_01_P,3390000,2000339001507500006,19801031,,4,취소/말소/만료/정지/중지,4,직권취소,,,,,051 8989760,0.0,617010.0,부산광역시 사상구 주례동 1162번지 27호,부산광역시 사상구 학장로324번길 11 (주례동),,주례종합시장,20070810180627,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,382232.319967059,185207.573770901,,
2832,대규모점포,08_25_01_P,3390000,2000339001507500015,19980506,20040619.0,4,취소/말소/만료/정지/중지,4,직권취소,,,,,005103165511,0.0,,부산광역시 사상구 엄궁동 642호,부산광역시 사상구 강변대로 570 (엄궁동),617831.0,부산건재집배송,20111114143805,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,379121.358659294,183459.900435184,대규모점포,
2833,대규모점포,08_25_01_P,3390000,2000339001507500018,19990108,,4,취소/말소/만료/정지/중지,4,직권취소,,,,,005103195000,2494.7,,부산광역시 사상구 괘법동 529번지 1   호,부산광역시 사상구 광장로 7 (괘법동),617725.0,르네시떼,20111114153604,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,380128.339808992,186803.363627799,대규모점포,
2834,대규모점포,08_25_01_P,4620000,2011462007607500001,20110830,,4,취소/말소/만료/정지/중지,4,직권취소,,,,,675-7741,909.12,357905.0,충청남도 태안군 태안읍 동문리 340번지 15호,,,롯데슈퍼태안동문점,20140119100946,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,137793.003461125,361266.412968466,준대규모점포,
2836,대규모점포,08_25_01_P,5600000,2011560012907500001,20110121,20220105.0,4,취소/말소/만료/정지/중지,4,직권취소,,,,,031-536-5601,716.0,,경기도 포천시 일동면 기산리 82-26,경기도 포천시 일동면 화동로 1079,11116.0,롯데슈퍼 일동점,20220112152715,U,2022-01-15 02:40:00.0,그 밖의 대규모점포,227938.673401934,495257.859851673,준대규모점포,
2837,대규모점포,08_25_01_P,4050000,2003405008307500001,20030512,,4,취소/말소/만료/정지/중지,4,직권취소,,,,,0312042006,10202.07,,경기도 용인시기흥구 영덕동 517호,경기도 용인시 기흥구 중부대로 64 (영덕동),446908.0,(주)프리미엄아울렛,20210317190303,U,2021-03-19 02:40:00.0,전문점,206698.825871309,418302.265469101,대규모점포,
2838,대규모점포,08_25_01_P,4770000,2011477006707500001,20111215,,4,취소/말소/만료/정지/중지,4,직권취소,,,,,652-9962,1067.7,595803.0,전라북도 순창군 순창읍 남계리 227번지 5호,전라북도 순창군 순창읍 장류로 388,,순창농협하나로마트,20120309084214,I,2018-08-31 23:59:59.0,대형마트,213077.457587303,208487.551123223,준대규모점포,
2839,대규모점포,08_25_01_P,4670000,2005467011207500001,20050331,,4,취소/말소/만료/정지/중지,4,직권취소,,,,,063472 1053,0.0,,전라북도 군산시 경암동 590번지 296호,전라북도 군산시 구암3.1로 137 (경암동),,신세계이마트군산점,20170622093151,I,2018-08-31 23:59:59.0,대형마트,176003.990213014,275855.723670155,대규모점포,
2840,대규모점포,08_25_01_P,4670000,2010467017707500001,20100414,,4,취소/말소/만료/정지/중지,4,직권취소,,,,,063-472-1053,10020.32,573860.0,전라북도 군산시 경암동 590번지 296호,전라북도 군산시 구암3.1로 137 (경암동),,신세계 이마트 군산점,20170622092921,I,2018-08-31 23:59:59.0,대형마트,176003.990213014,275855.723670155,대규모점포,
2841,대규모점포,08_25_01_P,4670000,2012467017707500002,20120324,,4,취소/말소/만료/정지/중지,4,직권취소,,,,,063-471-8740,2212.0,573742.0,전라북도 군산시 나운동 세경아파트상가 지하 1층,전라북도 군산시 하나운로 28 (나운동),573742.0,(주)에브리데이리테일 나운동점,20170404101344,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,173015.244506711,273432.17647701,준대규모점포,
2842,대규모점포,08_25_01_P,3270000,2000327001407500002,19740927,20100407.0,4,취소/말소/만료/정지/중지,4,직권취소,,,,,051 6459691,0.0,,부산광역시 동구 범일동 291호,,,사단법인 부산진남문시장번영회,20131227113509,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,,,,
2843,대규모점포,08_25_01_P,3270000,2007327007107500001,20070208,20100405.0,4,취소/말소/만료/정지/중지,4,직권취소,,,,,0516672233,18959.51,,부산광역시 동구 범일동 62-5 현대백화점 부산점,"부산광역시 동구 범일로 125, 현대백화점 부산점 (범일동)",48735.0,주식회사현대백화점,20210330150230,U,2021-04-01 02:40:00.0,백화점,387539.767677801,184402.96650913,대규모점포,
2845,대규모점포,08_25_01_P,6520000,2000550000007500004,19780515,,4,취소/말소/만료/정지/중지,4,직권취소,,,,,064 7625411,0.0,,제주특별자치도 서귀포시 서귀동 273번지 3호,제주특별자치도 서귀포시 중앙로42번길 32 (서귀동),,목화백화점,20180627102856,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,,,대규모점포,
2846,대규모점포,08_25_01_P,3410000,2006341001307500002,20060915,20201008.0,4,취소/말소/만료/정지/중지,4,직권취소,,,,,053 421 9323,3804.08,,대구광역시 중구 삼덕동1가 5번지 2   호,대구광역시 중구 동성로5길 25 (삼덕동1가),,유플러스,20201008175724,U,2020-10-10 02:40:00.0,전문점,344075.95360592,264266.216086833,대규모점포,
2847,대규모점포,08_25_01_P,4900000,2010490004007500001,20100121,,4,취소/말소/만료/정지/중지,4,직권취소,,,,,062-650-2217,4530.23,519807.0,전라남도 화순군 화순읍 삼천리 703번지,전라남도 화순군 화순읍 충의로 43,,(주)빅마트 화순점,20130530181642,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,198302.004767124,172996.695098741,대규모점포,
2848,대규모점포,08_25_01_P,6510000,1996549000007500004,19960417,20010723.0,4,취소/말소/만료/정지/중지,4,직권취소,,,,,064 7464962,0.0,,제주특별자치도 제주시 연동 262번지 5 호,제주특별자치도 제주시 신광로 52 (연동),,롯데참피온백화점,20100728173208,I,2018-08-31 23:59:59.0,백화점,152495.151347759,-885.089142987237,,
2849,대규모점포,08_25_01_P,6510000,2005549012307500003,20050408,,4,취소/말소/만료/정지/중지,4,직권취소,,,,,064729 1053,0.0,,제주특별자치도 제주시 삼도이동 919호,,,(주)신세계 이마트 신제주점,20100728134616,I,2018-08-31 23:59:59.0,대형마트,,,,
2850,대규모점포,08_25_01_P,3010000,2002301007107500000,20000530,20190614.0,4,취소/말소/만료/정지/중지,4,직권취소,,,,,02-2124-1510,12619.0,,서울특별시 중구 충무로1가 24번지 1호,"서울특별시 중구 퇴계로 115 (충무로1가, 밀레오레 명동)",4536.0,밀리오레명동,20190614111921,U,2019-06-16 02:40:00.0,그 밖의 대규모점포,198562.632745775,450975.116406048,대규모점포,
2851,대규모점포,08_25_01_P,3060000,2010306009507500004,20100721,,4,취소/말소/만료/정지/중지,4,직권취소,,,,,02-380-9426,5100.83,131141.0,서울특별시 중랑구 묵1동 170번지 1호 외 35필지,,,신세계 이마트 묵동점,20130531093058,I,2018-08-31 23:59:59.0,대형마트,206777.731391054,456837.219624564,대규모점포,
2852,대규모점포,08_25_01_P,3030000,2001303010307500002,20010913,20170308.0,4,취소/말소/만료/정지/중지,4,직권취소,,,,,463-7547~8,8495.01,133120.0,서울특별시 성동구 성수동2가 231번지 1호,,,성동마트,20170308151720,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,205260.827743854,448399.948660115,대규모점포,
2853,대규모점포,08_25_01_P,3180000,2005318007607500001,20050929,,4,취소/말소/만료/정지/중지,4,직권취소,,,,,02  26337338,0.0,,서울특별시 영등포구 당산동 9번지 13호,,,에쉐르아이시네마쇼핑몰,20091023173243,I,2018-08-31 23:59:59.0,쇼핑센터,,,,
2854,대규모점포,08_25_01_P,3180000,2005318007607500004,20051201,20200331.0,4,취소/말소/만료/정지/중지,4,직권취소,,,,,2166-6800,5983.25,,서울특별시 영등포구 영등포동3가 7호,서울특별시 영등포구 영중로 28 (영등포동3가),,영등포 점프밀라노,20200811144841,U,2020-08-13 02:40:00.0,쇼핑센터,191580.646388785,446320.718339983,대규모점포,
2856,대규모점포,08_25_01_P,3620000,1997362001207500015,19970124,20140904.0,4,취소/말소/만료/정지/중지,4,직권취소,,,,,006205702400,5850.0,500150.0,광주광역시 북구 매곡동 45번지 25호,광주광역시 북구 서하로 97 (매곡동),500816.0,빅마트수퍼센타,20140901160037,I,2018-08-31 23:59:59.0,대형마트,,,대규모점포,
2857,대규모점포,08_25_01_P,5380000,2000538001007500013,19970204,20100802.0,4,취소/말소/만료/정지/중지,4,직권취소,,,,,,2417.11,,경상남도 양산시 덕계동 718-45호,,,웅상상가시장,20100813171833,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,,,,
2858,대규모점포,08_25_01_P,3530000,2000353000007500002,19800311,20040824.0,4,취소/말소/만료/정지/중지,4,직권취소,,,,,032421 2021,0.0,,인천광역시 남동구 간석동 205번지 1   호,인천광역시 남동구 남동대로 880 (간석동),405230.0,희망백화점,20171108164701,I,2018-08-31 23:59:59.0,백화점,174172.521279,439905.780965785,대규모점포,
2859,대규모점포,08_25_01_P,3530000,2000353000007500013,19910913,20070503.0,4,취소/말소/만료/정지/중지,4,직권취소,,,,,032 4711681,611.0,,인천광역시 남동구 구월동 1316번지 8   호,인천광역시 남동구 복개서로35번길 27-17 (구월동),405839.0,드림랜드프라자,20170710204823,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,175782.429653535,438650.694768545,준대규모점포,
2860,대규모점포,08_25_01_P,3860000,2007386012607500002,20070427,,4,취소/말소/만료/정지/중지,4,직권취소,,,,,032-250-5000,45275.97,420713.0,경기도 부천시상동 461번지 투나,"경기도 부천시 부일로 223 (상동,투나)",,투나,20140127165822,I,2018-08-31 23:59:59.0,쇼핑센터,178293.171843054,442988.573692305,대규모점포,
2861,대규모점포,08_25_01_P,3860000,1978386000007500002,19781124,,4,취소/말소/만료/정지/중지,4,직권취소,,,,,032 6512929,0.0,,경기도 부천시심곡본동 544호,경기도 부천시 자유로 43-8 (심곡본동),,부천지하상가,20140211145820,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,180538.79329014,442427.872158316,대규모점포,
2862,대규모점포,08_25_01_P,3860000,1981386000007500006,19811130,,4,취소/말소/만료/정지/중지,4,직권취소,,,,,000,0.0,,경기도 부천시원미동 127번지 5호,경기도 부천시 부천로90번길 51 (원미동),,원미종합시장,20140211145641,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,181116.067821165,443358.487879995,대규모점포,
2863,대규모점포,08_25_01_P,3860000,1984386000007500007,19840112,,4,취소/말소/만료/정지/중지,4,직권취소,,,,,032 6748989,0.0,,경기도 부천시오정동 572호,경기도 부천시 오정로232번길 50 (오정동),,오정종합시장,20140211145007,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,181044.340405101,447207.587112416,대규모점포,
2864,대규모점포,08_25_01_P,3860000,1985386000007500010,19850923,,4,취소/말소/만료/정지/중지,4,직권취소,,,,,000,2188.9,,경기도 부천시괴안동 167호,경기도 부천시 경인로536번길 23 (괴안동),,동부시장,20140211144845,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,183621.08302073,442520.86386147,대규모점포,
2865,대규모점포,08_25_01_P,3860000,1988386000007500010,19900921,,4,취소/말소/만료/정지/중지,4,직권취소,,,,,032 6571234,0.0,,경기도 부천시심곡동 174번지 1호,경기도 부천시 부천로 7 (심곡동),,로얄백화점,20140211144617,I,2018-08-31 23:59:59.0,백화점,180657.771489919,442562.696376175,대규모점포,
2866,대규모점포,08_25_01_P,3860000,1989386000007500014,19890617,,4,취소/말소/만료/정지/중지,4,직권취소,,,,,032 6820273,5637.4,,경기도 부천시원종동 313번지 10  호,경기도 부천시 원종로 64 (원종동),,부천프라자,20140211133214,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,182864.113302589,446854.100209084,대규모점포,
2867,대규모점포,08_25_01_P,3860000,1991386000007500016,19911218,,4,취소/말소/만료/정지/중지,4,직권취소,,,,,032 6721991,878.7,,경기도 부천시원종동 209번지 5호,경기도 부천시 성오로124번길 47 (원종동),,원종중앙시장,20140211144226,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,182454.956756406,446993.732086423,대규모점포,
2868,대규모점포,08_25_01_P,3860000,1993386000007500001,19930429,,4,취소/말소/만료/정지/중지,4,직권취소,,,,,000,723.3,,경기도 부천시중동 1183호,,,중동한신코아,20140211133019,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,179540.644465229,443802.438704689,대규모점포,
2869,대규모점포,08_25_01_P,3860000,1993386000007500003,19930928,,4,취소/말소/만료/정지/중지,4,직권취소,,,,,000000000000,675.8,,경기도 부천시중동 1181호,,,동성종합상가,20140211132812,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,179570.204103597,444123.104659843,대규모점포,
2870,대규모점포,08_25_01_P,3860000,1994386000007500003,19941115,,4,취소/말소/만료/정지/중지,4,직권취소,,,,,032 3211193,1681.0,,경기도 부천시상동 399호,,,신라쇼핑타운,20140211132130,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,177848.103257075,443136.694995493,대규모점포,
2871,대규모점포,08_25_01_P,3860000,2008386012607500001,20080103,,4,취소/말소/만료/정지/중지,4,직권취소,,,,,718-1234,12833.18,420020.0,경기도 부천시중동 1157번지 (주)신세계 이마트 중동점,"경기도 부천시 석천로 188 (중동,(주)신세계 이마트 중동점)",,(주)신세계 이마트 중동점,20140127164229,I,2018-08-31 23:59:59.0,대형마트,179059.890468202,444675.160533494,대규모점포,
2872,대규모점포,08_25_01_P,3860000,2009386021207500002,20090923,,4,취소/말소/만료/정지/중지,4,직권취소,,,,,02-530-5000,23107.98,420031.0,경기도 부천시 상1동 539번지 1호,경기도 부천시 송내대로 239 (상동),,뉴코아 부천점,20140127165720,I,2018-08-31 23:59:59.0,쇼핑센터,178411.442079953,444684.405331659,대규모점포,
2873,대규모점포,08_25_01_P,3860000,2000386000007500001,20000502,,4,취소/말소/만료/정지/중지,4,직권취소,,,,,032 6122533,0.0,,경기도 부천시심곡동 174번지 1   호,경기도 부천시 부천로 7 (심곡동),,지지아나,20140211131158,I,2018-08-31 23:59:59.0,쇼핑센터,180657.771489919,442562.696376175,대규모점포,
2874,대규모점포,08_25_01_P,3860000,2000386000007500002,20000719,,4,취소/말소/만료/정지/중지,4,직권취소,,,,,032226 2604,0.0,,경기도 부천시심곡동 173번지 1호,경기도 부천시 부천로 3-1 (심곡동),,로얄(ROYAL),20140211134501,I,2018-08-31 23:59:59.0,쇼핑센터,180651.538092321,442519.201363166,대규모점포,
2875,대규모점포,08_25_01_P,3860000,1996386000007500000,19960705,,4,취소/말소/만료/정지/중지,4,직권취소,,,,,032 3482651,2864.9,,경기도 부천시소사본동 133번지 14  호,,,부천농축수산물 유통센터,20140211131931,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,,,대규모점포,
2876,대규모점포,08_25_01_P,3860000,1996386000007500003,19961218,,4,취소/말소/만료/정지/중지,4,직권취소,,,,,032 6102500,26.7,,경기도 부천시심곡동 175번지 6호,경기도 부천시 부천로 11 (심곡동),,해태쇼핑,20140211134236,I,2018-08-31 23:59:59.0,쇼핑센터,180695.690645126,442609.650907377,대규모점포,
2877,대규모점포,08_25_01_P,3860000,1999386000007500003,19991004,,4,취소/말소/만료/정지/중지,4,직권취소,,,,,032 3205000,15001.3,,경기도 부천시상동 461호,경기도 부천시 부일로 223 (상동),,씨마1020패션쇼핑몰,20140211133701,I,2018-08-31 23:59:59.0,쇼핑센터,178293.171843054,442988.573692305,대규모점포,
2878,대규모점포,08_25_01_P,3860000,1999386000007500004,19991020,,4,취소/말소/만료/정지/중지,4,직권취소,,,,,032 3480293,1618.89,,경기도 부천시괴안동 128번지 2   호,경기도 부천시 경인로 527 (괴안동),,두진쇼핑,20140211131703,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,183421.497797273,442584.46085947,준대규모점포,
2879,대규모점포,08_25_01_P,3860000,2005386012607500002,20050228,20110929.0,4,취소/말소/만료/정지/중지,4,직권취소,,,,,032 6108000,17585.32,,경기도 부천시괴안동 129번지 1호,경기도 부천시 경인로 532 (괴안동),,홈플러스 주식회사 부천소사점,20140929172919,I,2018-08-31 23:59:59.0,대형마트,183505.044366024,442533.953044508,대규모점포,
2880,대규모점포,08_25_01_P,3780000,2000378000007510009,19710402,20140324.0,4,취소/말소/만료/정지/중지,4,직권취소,,20090626.0,20100625.0,20100626.0,0342 7314300,0.0,,경기도 성남시수정구 신흥동 4124호,,,종합시장,20140324131033,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,212889.780307968,437694.304837431,대규모점포,
2881,대규모점포,08_25_01_P,3780000,2005378010607500003,19961102,20200428.0,4,취소/말소/만료/정지/중지,4,직권취소,,,,,0342 7101052,11371.32,,경기도 성남시분당구 정자동 211호,경기도 성남시 분당구 불정로 134 (정자동),,이마트분당점,20200428095131,U,2020-04-30 02:40:00.0,대형마트,210542.529800466,428535.664844133,대규모점포,
2882,대규모점포,08_25_01_P,3780000,2008378010607500001,19950228,20090130.0,4,취소/말소/만료/정지/중지,4,직권취소,,,,,031-704-9464,4386.43,463827.0,경기도 성남시분당구 야탑동 366번지 1호,경기도 성남시 분당구 성남대로916번길 5 (야탑동),,관보종합시장,20090210111551,I,2018-08-31 23:59:59.0,시장,211426.820391674,434400.525152819,,
2883,대규모점포,08_25_01_P,3050000,2006305008207500001,20060424,,4,취소/말소/만료/정지/중지,4,직권취소,,,,,0232994700,0.0,,서울특별시 동대문구 용두동 787호,,,건강백화점 동의보감,20141029145710,I,2018-08-31 23:59:59.0,전문점,203258.377206168,452834.064124525,대규모점포,
2884,대규모점포,08_25_01_P,3050000,2005305008207500001,20050429,,4,취소/말소/만료/정지/중지,4,직권취소,,,,,0222151000,1461.0,,서울특별시 동대문구 장안동 368번지 1호,,,바우하우스,20141029162449,I,2018-08-31 23:59:59.0,대형마트,206325.349431713,452184.2101607,대규모점포,
2885,대규모점포,08_25_01_P,3010000,2006301007107500002,20060421,20161219.0,4,취소/말소/만료/정지/중지,4,직권취소,,,,,02-2250-2002,13006.43,100889.0,서울특별시 중구 신당동 22번지,서울특별시 중구 마장로 22 (신당동),100889.0,패션몰 유어스,20170323133714,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,200999.356221857,451654.418167327,대규모점포,
2886,대규모점포,08_25_01_P,3990000,2001399008907500001,20011128,20210115.0,4,취소/말소/만료/정지/중지,4,직권취소,,,,,031 558 7000,0.0,,경기도 남양주시 화도읍 묵현리 368번지 2호,경기도 남양주시 화도읍 경춘로 1725,,코리아마트,20210913092437,U,2021-09-15 02:40:00.0,대형마트,224788.908585668,461612.798454074,대규모점포,
2887,대규모점포,08_25_01_P,5540000,2009554012307500001,20090915,20130319.0,4,취소/말소/만료/정지/중지,4,직권취소,,,,,03180261234,6259.17,464801.0,경기도 광주시 경안동 20번지 46호,경기도 광주시 광주대로 30 (경안동),464010.0,신세계 이마트 경기 광주점,20130319150518,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,223061.389182349,434193.70905707,대규모점포,
2888,대규모점포,08_25_01_P,5530000,2007553016707500001,20070118,,4,취소/말소/만료/정지/중지,4,직권취소,,,,,02  575 5434,0.0,,경기도 화성시 마도면 쌍송리 662호,,,마도공구유통상가,20121217172259,I,2020-08-05 00:23:26.0,전문점,181324.988086745,409385.427774213,준대규모점포,
2889,대규모점포,08_25_01_P,3630000,2006363004107500001,20060809,,4,취소/말소/만료/정지/중지,4,직권취소,,,,,062611 8156,0.0,,광주광역시 광산구 쌍암동 688번지 4호 폭스존,"광주광역시 광산구 앰코로 35, 폭스존 (쌍암동)",62278.0,폭스존 첨단점,20180305103146,I,2018-08-31 23:59:59.0,전문점,186484.103902583,191340.95957597,대규모점포,
2890,대규모점포,08_25_01_P,3290000,2000329000107500033,19951227,20080617.0,4,취소/말소/만료/정지/중지,4,직권취소,,,,,051 8102500,5248.0,,부산광역시 부산진구 부전동 535-15호,,,부산롯데호텔면세점,20080617095115,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,,,,
2891,대규모점포,08_25_01_P,3290000,2005329001307500003,20000204,20080411.0,4,취소/말소/만료/정지/중지,4,직권취소,,,,,051 8166781,0.0,,부산광역시 부산진구 부전동 450호,부산광역시 부산진구 신천대로 122 (부전동),614876.0,(주)네오스포,20111208164429,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,387101.414314415,185755.075318015,대규모점포,
2892,대규모점포,08_25_01_P,4190000,1980419007907500001,19801125,20050228.0,4,취소/말소/만료/정지/중지,4,직권취소,,,,,033 7427339,380.43,,강원도 원주시 일산동 50번지 0   호,,,지하상가,20210912165146,U,2021-09-14 02:40:00.0,그 밖의 대규모점포,,,대규모점포,
2893,대규모점포,08_25_01_P,3740000,1991374001107500007,19911203,,4,취소/말소/만료/정지/중지,4,직권취소,,,,,031 2305505,0.0,,경기도 수원시팔달구 인계동 754번지 1호,경기도 수원시 팔달구 중부대로34번길 15 (인계동),,뉴코아,20080404111912,I,2020-08-05 00:23:26.0,백화점,201804.810108336,419164.107425875,,
2894,대규모점포,08_25_01_P,3740000,2001374001107500004,20010303,,4,취소/말소/만료/정지/중지,4,직권취소,,,,,031-221-7083,0.0,,경기도 수원시권선구 곡반정동 485번지 8호,,,권선종합프라자,20191118173527,I,2020-08-05 00:23:26.0,그 밖의 대규모점포,,,대규모점포,
2895,대규모점포,08_25_01_P,3740000,2003374001107500001,20030211,,4,취소/말소/만료/정지/중지,4,직권취소,,,,,2542040,0.0,,경기도 수원시팔달구 매산로1가 18호,,,수원역사(주),20080404110908,I,2020-08-05 00:23:26.0,백화점,199920.194662903,418246.927112644,,
2896,대규모점포,08_25_01_P,3740000,2003374011007500001,20030915,,4,취소/말소/만료/정지/중지,4,직권취소,,,,,031-229-3000,7107.75,442140.0,경기도 수원시팔달구 구천동 10번지 24호 외 3필지,"경기도 수원시 팔달구 수원천로231번길 3 (구천동,외 3필지)",,The SAY,20080404115522,I,2020-08-05 00:23:26.0,쇼핑센터,201564.064855874,419154.997264151,,
2897,대규모점포,08_25_01_P,3740000,2006374001107500001,20060125,,4,취소/말소/만료/정지/중지,4,직권취소,,,,,031 2336102,3423.73,,경기도 수원시팔달구 인계동 1131호,경기도 수원시 팔달구 권광로 138 (인계동),,세파월드,20080501145904,I,2020-08-05 00:23:26.0,그 밖의 대규모점포,202733.785602761,417547.639611992,,
2898,대규모점포,08_25_01_P,3740000,1993374001107500003,19930424,,4,취소/말소/만료/정지/중지,4,직권취소,,,,,031 2541563,1118.02,,경기도 수원시장안구 영화동 418호,경기도 수원시 장안구 영화로25번길 22 (영화동),,태영상가,20200824105739,U,2020-08-26 02:40:00.0,그 밖의 대규모점포,200638.301718618,420786.247360603,대규모점포,
2899,대규모점포,08_25_01_P,3740000,1995374001107500002,19950418,,4,취소/말소/만료/정지/중지,4,직권취소,,,,,254-7882,840.03,,경기도 수원시장안구 정자동 9번지 2호,경기도 수원시 장안구 송정로 96 (정자동),,벽산그랜드코아,20080404153010,I,2020-08-05 00:23:26.0,그 밖의 대규모점포,200619.970409155,421483.365555557,,
2900,대규모점포,08_25_01_P,3740000,1995374011007500001,19950418,,4,취소/말소/만료/정지/중지,4,직권취소,,,,,031-254-7882,3185.0,440300.0,경기도 수원시장안구 정자동 9번지 2호 외 1필지,"경기도 수원시 장안구 송정로 96 (정자동,외 1필지)",,벽산그랜드코아,20191118173647,I,2020-08-05 00:23:26.0,그 밖의 대규모점포,200619.970409155,421483.365555557,대규모점포,
2901,대규모점포,08_25_01_P,3740000,1996374001107500001,19960304,,4,취소/말소/만료/정지/중지,4,직권취소,,,,,031-806-3000,9181.51,,경기도 수원시팔달구 인계동 1131호,경기도 수원시 팔달구 권광로 138 (인계동),,세파월드,20191118173601,I,2020-08-05 00:23:26.0,그 밖의 대규모점포,202733.785602761,417547.639611992,대규모점포,
2902,대규모점포,08_25_01_P,3740000,2000374000007500001,20000826,,4,취소/말소/만료/정지/중지,4,직권취소,,,,,003102598124,0.0,440200.0,경기도 수원시 장안구 조원동 896번지,경기도 수원시 장안구 경수대로 930 (조원동),,삼성테스코(주)홈플러스 북수원점,20141014111514,I,2020-08-05 00:23:26.0,대형마트,200709.882380059,422304.072402192,대규모점포,
2903,대규모점포,08_25_01_P,3740000,2000374001107500024,20001113,,4,취소/말소/만료/정지/중지,4,직권취소,,,,,2163300,0.0,,경기도 수원시영통구 원천동 177번지 1호,경기도 수원시 영통구 중부대로 437 (원천동),,한국까르푸(주) 원천점,20080404111159,I,2020-08-05 00:23:26.0,쇼핑센터,205572.586871555,418683.704929064,,
2904,대규모점포,08_25_01_P,3740000,2000374001107500025,20000825,,4,취소/말소/만료/정지/중지,4,직권취소,,,,,031 2235743,9964.65,,경기도 수원시영통구 영통동 994번지 2   호,경기도 수원시 영통구 봉영로 1576 (영통동),,삼성홈플러스영통점,20110418153143,I,2020-08-05 00:23:26.0,그 밖의 대규모점포,206365.525651714,416652.30156114,,
2905,대규모점포,08_25_01_P,3740000,2000374001107500026,20000825,,4,취소/말소/만료/정지/중지,4,직권취소,,,,,0312018000,16100.0,,경기도 수원시영통구 영통동 994번지 2호,경기도 수원시 영통구 봉영로 1576 (영통동),,삼성테스코(주)홈플러스 영통점,20160125111907,I,2020-08-05 00:23:26.0,대형마트,206365.525651714,416652.30156114,대규모점포,
2906,대규모점포,08_25_01_P,3740000,2001374001107500001,20011005,,4,취소/말소/만료/정지/중지,4,직권취소,,,,,031-207-1051,0.0,441390.0,경기도 수원시 권선구 권선동 1189번지,경기도 수원시 권선구 경수대로 270 (권선동),,(주)이마트수원점,20141015174941,I,2020-08-05 00:23:26.0,대형마트,201782.733115582,416501.699707548,대규모점포,
2907,대규모점포,08_25_01_P,3740000,2010374011007500001,20100520,,4,취소/말소/만료/정지/중지,4,직권취소,,,,,031- 232-8287,4055.23,441110.0,경기도 수원시 권선구 세류동 1255번지 외 1필지,"경기도 수원시 권선구 세권로43번길 26-6 (세류동,외 1필지)",,세류종합상가(주),20191118172454,I,2020-08-05 00:23:26.0,그 밖의 대규모점포,200802.325197708,417542.339695722,대규모점포,
2908,대규모점포,08_25_01_P,3490000,2021349019107500002,20210831,,4,취소/말소/만료/정지/중지,4,직권취소,,,,,051-704-0142,787.7,,인천광역시 중구 중산동 1876-8,인천광역시 중구 하늘달빛로 90-27(중산동),22402.0,롯데프레쉬 인천중산가맹점,20211220131756,U,2021-12-22 02:40:00.0,구분없음,161018.718166721,442767.919323744,준대규모점포,
2910,대규모점포,08_25_01_P,4080000,2011408014107500001,20110520,20110520.0,4,취소/말소/만료/정지/중지,4,직권취소,,,,,686-1234,10035.66,456240.0,경기도 안성시 석정동 149번지 3호,경기도 안성시 중앙로 246 (석정동),456240.0,(주)이마트 안성점,20120727170527,I,2018-08-31 23:59:59.0,대형마트,222711.793919182,390149.787207476,대규모점포,
2911,대규모점포,08_25_01_P,5710000,2000436000907500009,19861016,20040219.0,4,취소/말소/만료/정지/중지,4,직권취소,,,,,043 2667002,0.0,,충청북도 청주시 상당구 북문로2가 1309번지,충청북도 청주시 상당구 중앙로 33 (북문로2가),360012.0,후생사,20140227182536,I,2018-10-04 11:12:49.0,그 밖의 대규모점포,243600.9188041,348872.700291747,대규모점포,
